12DirectoryInt;0.846;0.8578;0.8501;0.8463;0.8468;0.852;0.9162;0.8568;0.8557;0.8581;0.8586;0.8462;0.8535;0.9791;0.8627;0.8611;0.9561;0.8613;0.8647;0.8572
13DirectoryLong;0.841;0.8378;0.8374;0.8604;0.8557;0.8716;0.864;1.0673;0.8329;0.841;0.8388;0.8382;0.8424;0.8392;0.8349;0.8398;0.8427;0.8384;0.8462;0.8441
12DirectoryPolILj2EE;0.5201;0.5216;0.517;0.5464;0.5214;0.5235;0.692;0.5234;0.5406;0.5221;0.5221;0.5271;0.5247;0.5205;0.5246;0.5203;0.5234;0.5212;0.6127;0.523
12DirectoryPolILj31EE;0.5134;0.5086;0.5081;0.5099;0.5205;0.5136;0.6003;0.512;0.5152;0.5141;0.5107;0.5217;0.5125;0.516;0.5137;0.664;0.5179;0.5191;0.6008;0.5169
12DirectoryPolILj37EE;0.5268;0.5198;0.5257;0.5218;0.5233;0.5197;0.6576;0.5231;0.5246;0.5183;0.5241;0.6017;0.5209;0.5221;0.5242;0.5233;0.5233;0.5258;0.5219;0.5224
12DirectoryStl;0.4358;0.436;0.4383;0.4367;0.4363;0.4373;0.5125;0.4881;0.4388;0.439;0.4964;0.4385;0.442;0.4406;0.4398;0.4399;0.4379;0.4401;0.4367;0.4394
15DirectorySha256;1.8824;1.8885;1.877;1.935;2.0296;1.8813;1.8971;1.8902;1.8818;1.8799;1.8697;1.8745;1.8864;2.0098;1.872;1.9554;1.8623;1.9013;1.8948;1.8949
13DirectoryCity;0.4568;0.4558;0.4599;0.4569;0.451;0.4687;0.5639;0.5668;0.453;0.4593;0.4633;0.4572;0.4566;0.4591;0.463;0.4583;0.4582;0.4674;0.4571;0.4577
