12DirectoryInt;0,896801
13DirectoryLong;0,893417
12DirectoryPolILj2EE;6,60699
12DirectoryPolILj31EE;0,507445
12DirectoryPolILj37EE;0,546838
12DirectoryStl;0,559928
15DirectorySha256;2,33193
13DirectoryCity;0,6121
